lowedge, bincontent
1641, 9
1642, 6
1644, 8
1646, 4
1647, 2
1648, 4
1649, 5
1650, 2
1651, 3
1652, 7
1653, 8
1654, 1
1655, 3
1656, 6
1657, 4
1658, 7
1659, 4
1661, 5
1662, 6
1663, 9
1664, 6
1665, 4
1666, 3
1667, 2
1668, 5
1669, 6
1670, 5
1672, 6
1673, 7
1674, 3
1675, 6
1676, 3
1678, 5
1679, 1
1680, 5
1681, 2
1682, 6
1683, 2
1685, 1
1686, 4
1687, 2
1688, 3
1689, 4
1690, 2
1691, 1
1692, 2
1693, 1
1694, 7
1695, 2
1696, 1
1698, 3
1700, 1
1701, 2
1702, 5
1703, 3
1706, 2
1707, 3
1708, 2
1709, 5
1710, 3
1711, 1
1713, 5
1714, 3
1715, 2
1717, 1e-06
1718, 2
1720, 1e-06
1721, 4
1722, 2
1724, 1e-06
1725, 3
1728, 4
1729, 2
1730, 5
1731, 1
1733, 3
1735, 2
1737, 1
1739, 2
1740, 1e-06
1741, 1e-06
1742, 1
1743, 6
1744, 3
1745, 1
1746, 1e-06
1747, 1e-06
1748, 3
1749, 1e-06
1750, 1
1751, 2
1752, 1e-06
1753, 1
1755, 1e-06
1756, 1e-06
1757, 3
1758, 4
1759, 1e-06
1760, 1e-06
1761, 1
1763, 5
1764, 7
1765, 5
1766, 2
1767, 3
1768, 1
1771, 2
1772, 1
1773, 1e-06
1774, 1e-06
1775, 1e-06
1776, 1e-06
1777, 2
1778, 1e-06
1779, 1
1780, 1e-06
1781, 4
1782, 1e-06
1783, 3
1784, 1
1785, 1e-06
1786, 1e-06
1787, 3
1788, 1
1790, 1e-06
1791, 1
1792, 1e-06
1793, 1e-06
1794, 1e-06
1795, 1e-06
1796, 1
1797, 1e-06
1798, 1e-06
1799, 1e-06
1800, 1
1804, 1e-06
1805, 1
1806, 3
1807, 1e-06
1808, 2
1809, 1e-06
1810, 1
1812, 1e-06
1813, 1e-06
1814, 1
1815, 1e-06
1816, 1e-06
1817, 1e-06
1818, 1e-06
1819, 1e-06
1820, 1e-06
1821, 1
1822, 1e-06
1823, 1e-06
1824, 1
1826, 1e-06
1827, 1e-06
1828, 1e-06
1829, 1e-06
1830, 1e-06
1831, 1e-06
1832, 1e-06
1833, 1e-06
1834, 1
1835, 1e-06
1836, 1e-06
1837, 1e-06
1838, 1e-06
1839, 1
1840, 1e-06
1841, 1e-06
1842, 1e-06
1843, 1e-06
1844, 1e-06
1845, 1e-06
1846, 1e-06
1847, 1e-06
1848, 2
1850, 1e-06
1851, 1e-06
1852, 1e-06
1853, 1e-06
1854, 1e-06
1855, 1e-06
1856, 1e-06
1857, 1
1862, 1e-06
1863, 1e-06
1864, 1
1865, 1e-06
1866, 1e-06
1867, 1e-06
1868, 1e-06
1869, 1e-06
1870, 1e-06
1871, 1e-06
1872, 1e-06
1873, 1e-06
1874, 1e-06
1875, 1e-06
1876, 1
1877, 1e-06
1878, 1e-06
1879, 1e-06
1880, 1
1881, 1e-06
1882, 1e-06
1883, 1e-06
1884, 1
1885, 1e-06
1886, 1e-06
1887, 1e-06
1888, 1e-06
1889, 1e-06
1890, 1e-06
1891, 1e-06
1892, 1e-06
1893, 1e-06
1894, 1e-06
1895, 1e-06
1896, 1e-06
1897, 1e-06
1898, 1e-06
1899, 1e-06
1900, 1e-06
1901, 1e-06
1902, 1
1903, 1e-06
1904, 1e-06
1905, 1e-06
1906, 1e-06
1907, 1e-06
1908, 1e-06
1909, 1e-06
1910, 1e-06
1911, 1e-06
1912, 1e-06
1913, 1e-06
1914, 1e-06
1915, 1e-06
1916, 1e-06
1917, 1e-06
1918, 1e-06
1919, 1e-06
1920, 1e-06
1921, 1e-06
1922, 1e-06
1923, 1e-06
1924, 1e-06
1925, 1e-06
1926, 1e-06
1927, 1e-06
1928, 1e-06
1929, 1e-06
1930, 1e-06
1931, 1e-06
1932, 1e-06
1933, 1e-06
1934, 1e-06
1935, 1e-06
1936, 1e-06
1937, 1e-06
1938, 1e-06
1939, 1e-06
1940, 1e-06
1941, 1e-06
1942, 1e-06
1943, 1e-06
1944, 1e-06
1945, 1e-06
1946, 1
1947, 1e-06
1948, 1e-06
1949, 1e-06
1950, 1
1951, 1e-06
1952, 1e-06
1953, 1e-06
1954, 1e-06
1955, 1e-06
1956, 1e-06
1957, 1
1959, 1e-06
1960, 1e-06
1961, 1e-06
1962, 1
1963, 1e-06
1964, 1e-06
1965, 1
1966, 1e-06
1967, 1e-06
1968, 1e-06
1969, 1e-06
1970, 1
1971, 1e-06
1972, 1e-06
1973, 1e-06
1974, 1e-06
1975, 1e-06
1976, 1e-06
1977, 1e-06
1978, 1e-06
1979, 1e-06
1980, 1e-06
1981, 1e-06
1982, 1e-06
1983, 1e-06
1984, 1e-06
1985, 1e-06
1986, 1e-06
1987, 1e-06
1988, 1e-06
1989, 1e-06
1990, 1e-06
1991, 1e-06
1992, 1e-06
1993, 1e-06
1994, 1e-06
1995, 1
1996, 1e-06
1997, 1e-06
1998, 1e-06
1999, 1e-06
2000, 1e-06
2001, 1e-06
2002, 1e-06
2003, 1e-06
2004, 1e-06
2005, 1e-06
2006, 1e-06
2007, 1e-06
2008, 1e-06
2009, 1e-06
2010, 1e-06
2011, 1e-06
2012, 1e-06
2013, 1e-06
2014, 1e-06
2015, 1e-06
2016, 1e-06
2017, 1e-06
2018, 1e-06
2019, 1e-06
2020, 1e-06
2021, 1e-06
2022, 1e-06
2023, 1e-06
2024, 1e-06
2025, 1e-06
2026, 1e-06
2027, 1e-06
2028, 1e-06
2029, 1e-06
2030, 1e-06
2031, 1e-06
2032, 1e-06
2033, 1e-06
2034, 1e-06
2035, 1e-06
2036, 1e-06
2037, 1e-06
2038, 1e-06
2039, 1e-06
2040, 1e-06
2041, 1e-06
2042, 1e-06
2043, 1e-06
2044, 1e-06
2045, 1e-06
2046, 1e-06
2047, 1e-06
2048, 1e-06
2049, 1e-06
2050, 1e-06
2051, 1e-06
2052, 1e-06
2053, 1e-06
2054, 1e-06
2055, 1e-06
2056, 1e-06
2057, 1e-06
2058, 1e-06
2059, 1e-06
2060, 1e-06
2061, 1e-06
2062, 1e-06
2063, 1e-06
2064, 1e-06
2065, 1e-06
2066, 1e-06
2067, 1
2068, 1e-06
2069, 1e-06
2070, 1e-06
2071, 1e-06
2072, 1e-06
2073, 1e-06
2074, 1
2075, 1e-06
2076, 1e-06
2077, 1e-06
2078, 1e-06
2079, 1e-06
2080, 1e-06
2081, 1e-06
2082, 1e-06
2083, 1e-06
2084, 1e-06
2085, 1e-06
2086, 1e-06
2087, 1e-06
2088, 1e-06
2089, 1e-06
2090, 1e-06
2091, 1e-06
2092, 1e-06
2093, 1e-06
2094, 1e-06
2095, 1e-06
2096, 1e-06
2097, 1e-06
2098, 1e-06
2099, 1e-06
2100, 1e-06
2101, 1e-06
2102, 1e-06
2103, 1e-06
2104, 1e-06
2105, 1e-06
2106, 1e-06
2107, 1e-06
2108, 1e-06
2109, 1e-06
2110, 1e-06
2111, 1e-06
2112, 1e-06
2113, 1e-06
2114, 1e-06
2115, 1e-06
2116, 1e-06
2117, 1e-06
2118, 1
2119, 1e-06
2120, 1e-06
2121, 1e-06
2122, 1e-06
2123, 1e-06
2124, 1e-06
2125, 1e-06
2126, 1e-06
2127, 1e-06
2128, 1
2129, 1e-06
2130, 1e-06
2131, 1e-06
2132, 1e-06
2133, 1e-06
2134, 1e-06
2135, 1e-06
2136, 1e-06
2137, 1e-06
2138, 1e-06
2139, 1e-06
2140, 1e-06
2141, 1e-06
2142, 1e-06
2143, 1e-06
2144, 1e-06
2145, 1e-06
2146, 1e-06
2147, 1e-06
2148, 1e-06
2149, 1e-06
2150, 1e-06
2151, 1e-06
2152, 1e-06
2153, 1e-06
2154, 1
2155, 1e-06
2156, 1e-06
2157, 1e-06
2158, 1e-06
2159, 1e-06
2160, 1e-06
2161, 1e-06
2162, 1e-06
2163, 1e-06
2164, 1e-06
2165, 1e-06
2166, 1e-06
2167, 1e-06
2168, 1e-06
2169, 1e-06
2170, 1e-06
2171, 1e-06
2172, 1e-06
2173, 1e-06
2174, 1e-06
2175, 1e-06
2176, 1e-06
2177, 1e-06
2178, 1e-06
2179, 1e-06
2180, 1e-06
2181, 1e-06
2182, 1e-06
2183, 1e-06
2184, 1e-06
2185, 1e-06
2186, 1e-06
2187, 1e-06
2188, 1e-06
2189, 1e-06
2190, 1e-06
2191, 1e-06
2192, 1e-06
2193, 1e-06
2194, 1e-06
2195, 1e-06
2196, 1e-06
2197, 1e-06
2198, 1e-06
2199, 1e-06
2200, 1
2201, 1e-06
2202, 1
2203, 1e-06
2204, 1
2205, 1e-06
2206, 1e-06
2207, 3
2208, 1e-06
2209, 1e-06
2210, 1e-06
2211, 1e-06
2212, 1e-06
2213, 1e-06
2214, 1e-06
2215, 1e-06
2216, 1e-06
2217, 1e-06
2218, 1e-06
2219, 1e-06
2220, 1e-06
2221, 1e-06
2222, 1e-06
2223, 1e-06
2224, 1e-06
2225, 1e-06
2226, 1e-06
2227, 1e-06
2228, 1e-06
2229, 1e-06
2230, 1e-06
2231, 1e-06
2232, 1e-06
2233, 1e-06
2234, 1e-06
2235, 1e-06
2236, 1e-06
2237, 1e-06
2238, 1e-06
2239, 1e-06
2240, 1e-06
2241, 1e-06
2242, 1e-06
2243, 1e-06
2244, 1e-06
2245, 1e-06
2246, 1e-06
2247, 1e-06
2248, 1e-06
2249, 1e-06
2250, 1e-06
2251, 1e-06
2252, 1
2253, 1e-06
2254, 1e-06
2255, 1e-06
2256, 1e-06
2257, 1e-06
2258, 1e-06
2259, 1e-06
2260, 1e-06
2261, 1e-06
2262, 1e-06
2263, 1e-06
2264, 1e-06
2265, 1e-06
2266, 1e-06
2267, 1e-06
2268, 1e-06
2269, 1e-06
2270, 1e-06
2271, 1e-06
2272, 1e-06
2273, 1e-06
2274, 1e-06
2275, 1e-06
2276, 1e-06
2277, 1e-06
2278, 1e-06
2279, 1e-06
2280, 1e-06
2281, 1e-06
2282, 1e-06
2283, 1e-06
2284, 1e-06
2285, 1
2286, 1e-06
2287, 1e-06
2288, 1e-06
2289, 1e-06
2290, 1e-06
2291, 1e-06
2292, 1e-06
2293, 1e-06
2294, 1e-06
2295, 1e-06
2296, 1e-06
2297, 1e-06
2298, 1e-06
2299, 1e-06
2300, 1e-06
2301, 1e-06
2302, 1e-06
2303, 1e-06
2304, 1e-06
2305, 1e-06
2306, 1e-06
2307, 1e-06
2308, 1e-06
2309, 1e-06
2310, 1e-06
2311, 1e-06
2312, 1e-06
2313, 1e-06
2314, 1e-06
2315, 1e-06
2316, 1
2317, 1e-06
2318, 1e-06
2319, 1e-06
2320, 1e-06
2321, 1e-06
2322, 1e-06
2323, 1e-06
2324, 1e-06
2325, 1e-06
2326, 1e-06
2327, 1e-06
2328, 1e-06
2329, 1e-06
2330, 1e-06
2331, 1e-06
2332, 1e-06
2333, 1e-06
2334, 1e-06
2335, 1e-06
2336, 1e-06
2337, 1e-06
2338, 1e-06
2339, 1e-06
2340, 1e-06
2341, 1e-06
2342, 1e-06
2343, 1e-06
2344, 1e-06
2345, 1
2346, 1e-06
2347, 1e-06
2348, 1e-06
2349, 1e-06
2350, 1e-06
2351, 1e-06
2352, 1e-06
2353, 1e-06
2354, 1e-06
2355, 1e-06
2356, 1e-06
2357, 1e-06
2358, 1
2359, 1e-06
2360, 1
2361, 1e-06
2362, 1e-06
2363, 1e-06
2364, 1e-06
2365, 1
2366, 1e-06
2367, 1e-06
2368, 1e-06
2369, 1e-06
2370, 1e-06
2371, 1e-06
2372, 1e-06
2373, 1e-06
2374, 1e-06
2375, 1e-06
2376, 1e-06
2377, 1e-06
2378, 1e-06
2379, 1e-06
2380, 1e-06
2381, 1e-06
2382, 1
2383, 1e-06
2384, 1e-06
2385, 1
2386, 1e-06
2387, 1e-06
2388, 1e-06
2389, 1e-06
2390, 1e-06
2391, 1e-06
2392, 1e-06
2393, 1e-06
2394, 1e-06
2395, 1e-06
2396, 1e-06
2397, 1e-06
2398, 1e-06
2399, 1e-06
2400, 1e-06
2401, 1e-06
2402, 1e-06
2403, 1e-06
2404, 1e-06
2405, 1e-06
2406, 1e-06
2407, 1e-06
2408, 1e-06
2409, 1e-06
2410, 1e-06
2411, 1
2412, 1e-06
2413, 1e-06
2414, 1e-06
2415, 1e-06
2416, 1e-06
2417, 1e-06
2418, 1e-06
2419, 1e-06
2420, 1e-06
2421, 1e-06
2422, 1e-06
2423, 1e-06
2424, 1e-06
2425, 1e-06
2426, 1e-06
2427, 1e-06
2428, 1e-06
2429, 1e-06
2430, 1e-06
2431, 1e-06
2432, 1e-06
2433, 1e-06
2434, 1e-06
2435, 1e-06
2436, 1e-06
2437, 1e-06
2438, 1e-06
2439, 1e-06
2440, 1e-06
2441, 1e-06
2442, 1e-06
2443, 1e-06
2444, 1e-06
2445, 1e-06
2446, 1e-06
2447, 1e-06
2448, 1e-06
2449, 1e-06
2450, 1e-06
2451, 1e-06
2452, 1e-06
2453, 1e-06
2454, 1e-06
2455, 1e-06
2456, 1e-06
2457, 1e-06
2458, 1e-06
2459, 1e-06
2460, 1e-06
2461, 1e-06
2462, 1e-06
2463, 1e-06
2464, 1e-06
2465, 1e-06
2466, 1e-06
2467, 1e-06
2468, 1e-06
2469, 1e-06
2470, 1e-06
2471, 1e-06
2472, 1e-06
2473, 1e-06
2474, 1e-06
2475, 1e-06
2476, 1e-06
2477, 1e-06
2478, 1e-06
2479, 1e-06
2480, 1e-06
2481, 1e-06
2482, 1e-06
2483, 1e-06
2484, 1e-06
2485, 1e-06
2486, 1e-06
2487, 1e-06
2488, 1
2489, 1e-06
2490, 1e-06
2491, 1e-06
2492, 1e-06
2493, 1e-06
2494, 1e-06
2495, 1e-06
2496, 1e-06
2497, 1e-06
2498, 1e-06
2499, 1e-06
2500, 1e-06
2501, 1e-06
2502, 1e-06
2503, 1e-06
2504, 1e-06
2505, 1e-06
2506, 1e-06
2507, 1e-06
2508, 1e-06
2509, 1e-06
2510, 1e-06
2511, 1e-06
2512, 1e-06
2513, 1e-06
2514, 1e-06
2515, 1e-06
2516, 1e-06
2517, 1e-06
2518, 1e-06
2519, 1e-06
2520, 1e-06
2521, 1e-06
2522, 1e-06
2523, 1e-06
2524, 1e-06
2525, 1e-06
2526, 1e-06
2527, 1e-06
2528, 1e-06
2529, 1e-06
2530, 1e-06
2531, 1e-06
2532, 1e-06
2533, 1e-06
2534, 1e-06
2535, 1e-06
2536, 1e-06
2537, 1e-06
2538, 1e-06
2539, 1e-06
2540, 1e-06
2541, 1e-06
2542, 1e-06
2543, 1e-06
2544, 1e-06
2545, 1e-06
2546, 1e-06
2547, 1e-06
2548, 1e-06
2549, 1e-06
2550, 1e-06
2551, 1e-06
2552, 1e-06
2553, 1e-06
2554, 1e-06
2555, 1e-06
2556, 1e-06
2557, 1e-06
2558, 1e-06
2559, 1e-06
2560, 1e-06
2561, 1e-06
2562, 1e-06
2563, 1
2564, 1e-06
2565, 1e-06
2566, 1e-06
2567, 1e-06
2568, 1e-06
2569, 1e-06
2570, 1e-06
2571, 1e-06
2572, 1e-06
2573, 1e-06
2574, 1
2575, 1e-06
2576, 1e-06
2577, 1
2578, 1e-06
2579, 1e-06
2580, 1e-06
2581, 1e-06
2582, 1e-06
2583, 1e-06
2584, 1e-06
2585, 1e-06
2586, 1e-06
2587, 1e-06
2588, 1e-06
2589, 1e-06
2590, 1e-06
2591, 1e-06
2592, 1e-06
2593, 1
2594, 1e-06
2595, 1e-06
2596, 1e-06
2597, 1e-06
2598, 1e-06
2599, 1e-06
2600, 1e-06
2601, 1e-06
2602, 1e-06
2603, 1e-06
2604, 1e-06
2605, 1e-06
2606, 1e-06
2607, 1e-06
2608, 1e-06
2609, 1e-06
2610, 1e-06
2611, 1e-06
2612, 1e-06
2613, 2
2614, 1
2615, 1e-06
2616, 1e-06
2617, 1e-06
2618, 1
2619, 1e-06
2620, 1e-06
2621, 1e-06
2622, 1e-06
2623, 1e-06
2624, 1e-06
2625, 1e-06
2626, 1e-06
2627, 1e-06
2628, 1e-06
2629, 1e-06
2630, 1e-06
2631, 1e-06
2632, 1e-06
2633, 1e-06
2634, 1e-06
2635, 1e-06
2636, 1e-06
2637, 1e-06
2638, 1e-06
2639, 1e-06
2640, 1e-06
2641, 1e-06
2642, 1e-06
2643, 1e-06
2644, 1e-06
2645, 1e-06
2646, 1e-06
2647, 1e-06
2648, 1e-06
2649, 1e-06
2650, 1e-06
2651, 1e-06
2652, 1e-06
2653, 1e-06
2654, 1e-06
2655, 1e-06
2656, 1e-06
2657, 1e-06
2658, 1e-06
2659, 1e-06
2660, 1e-06
2661, 1e-06
2662, 1e-06
2663, 1e-06
2664, 1e-06
2665, 1e-06
2666, 1e-06
2667, 1e-06
2668, 1e-06
2669, 1e-06
2670, 1e-06
2671, 1e-06
2672, 1e-06
2673, 1e-06
2674, 1e-06
2675, 1e-06
2676, 1e-06
2677, 1e-06
2678, 1e-06
2679, 1e-06
2680, 1e-06
2681, 1e-06
2682, 1e-06
2683, 1e-06
2684, 1e-06
2685, 1e-06
2686, 1e-06
2687, 1e-06
2688, 1e-06
2689, 1e-06
2690, 1e-06
2691, 1e-06
2692, 1e-06
2693, 1e-06
2694, 1e-06
2695, 1e-06
2696, 1e-06
2697, 1e-06
2698, 1e-06
2699, 1e-06
2700, 1e-06
2701, 1e-06
2702, 1e-06
2703, 1e-06
2704, 1e-06
2705, 1e-06
2706, 1e-06
2707, 1e-06
2708, 1e-06
2709, 1e-06
2710, 1e-06
2711, 1e-06
2712, 1e-06
2713, 1e-06
2714, 1e-06
2715, 1e-06
2716, 1e-06
2717, 1e-06
2718, 1e-06
2719, 1e-06
2720, 1e-06
2721, 1e-06
2722, 1e-06
2723, 1e-06
2724, 1e-06
2725, 1e-06
2726, 1e-06
2727, 1e-06
2728, 1e-06
2729, 1e-06
2730, 1e-06
2731, 1e-06
2732, 1e-06
2733, 1e-06
2734, 1e-06
2735, 1e-06
2736, 1e-06
2737, 1e-06
2738, 1e-06
2739, 1e-06
2740, 1e-06
2741, 1e-06
2742, 1e-06
2743, 1e-06
2744, 1e-06
2745, 1e-06
2746, 1e-06
2747, 1e-06
2748, 1e-06
2749, 1e-06
2750, 1e-06
2751, 1e-06
2752, 1e-06
2753, 1e-06
2754, 1e-06
2755, 1e-06
2756, 1e-06
2757, 1e-06
2758, 1e-06
2759, 1e-06
2760, 1e-06
2761, 1e-06
2762, 1e-06
2763, 1e-06
2764, 1e-06
2765, 1e-06
2766, 1e-06
2767, 1e-06
2768, 1e-06
2769, 1e-06
2770, 1e-06
2771, 1e-06
2772, 1e-06
2773, 1e-06
2774, 1e-06
2775, 1e-06
2776, 1e-06
2777, 1e-06
2778, 1e-06
2779, 1e-06
2780, 1e-06
2781, 1e-06
2782, 1e-06
2783, 1e-06
2784, 1e-06
2785, 1e-06
2786, 1e-06
2787, 1e-06
2788, 1e-06
2789, 1e-06
2790, 1e-06
2791, 1e-06
2792, 1e-06
2793, 1e-06
2794, 1e-06
2795, 1e-06
2796, 1e-06
2797, 1e-06
2798, 1e-06
2799, 1e-06
2800, 1e-06
2801, 1e-06
2802, 1e-06
2803, 1e-06
2804, 1e-06
2805, 1e-06
2806, 1e-06
2807, 1e-06
2808, 1e-06
2809, 1e-06
2810, 1e-06
2811, 1e-06
2812, 1e-06
2813, 1e-06
2814, 1e-06
2815, 1e-06
2816, 1e-06
2817, 1e-06
2818, 1e-06
2819, 1e-06
2820, 1e-06
2821, 1e-06
2822, 1e-06
2823, 1e-06
2824, 1e-06
2825, 1e-06
2826, 1e-06
2827, 1e-06
2828, 1e-06
2829, 1e-06
2830, 1e-06
2831, 1e-06
2832, 1e-06
2833, 1e-06
2834, 1e-06
2835, 1e-06
2836, 1e-06
2837, 1e-06
2838, 1e-06
2839, 1e-06
2840, 1e-06
2841, 1e-06
2842, 1e-06
2843, 1e-06
2844, 1e-06
2845, 1e-06
2846, 1e-06
2847, 1e-06
2848, 1e-06
2849, 1e-06
2850, 1e-06
2851, 1e-06
2852, 1e-06
2853, 1e-06
2854, 1e-06
2855, 1e-06
2856, 1e-06
2857, 1e-06
2858, 1e-06
2859, 1e-06
2860, 1e-06
2861, 1e-06
2862, 1e-06
2863, 1e-06
2864, 1e-06
2865, 1e-06
2866, 1e-06
2867, 1e-06
2868, 1e-06
2869, 1e-06
2870, 1e-06
2871, 1e-06
2872, 1e-06
2873, 1e-06
2874, 1e-06
2875, 1e-06
2876, 1e-06
2877, 1e-06
2878, 1e-06
2879, 1e-06
2880, 1e-06
2881, 1e-06
2882, 1e-06
2883, 1e-06
2884, 1e-06
2885, 1e-06
2886, 1e-06
2887, 1e-06
2888, 1e-06
2889, 1e-06
2890, 1e-06
2891, 1e-06
2892, 1e-06
2893, 1e-06
2894, 1e-06
2895, 1e-06
2896, 1e-06
2897, 1e-06
2898, 1e-06
2899, 1e-06
2900, 1e-06
2901, 1e-06
2902, 1e-06
2903, 1e-06
2904, 1e-06
2905, 1e-06
2906, 1e-06
2907, 1e-06
2908, 1e-06
2909, 1e-06
2910, 1e-06
2911, 1e-06
2912, 1e-06
2913, 1e-06
2914, 1e-06
2915, 1e-06
2916, 1e-06
2917, 1e-06
2918, 1e-06
2919, 1e-06
2920, 1e-06
2921, 1e-06
2922, 1e-06
2923, 1e-06
2924, 1e-06
2925, 1e-06
2926, 1e-06
2927, 1e-06
2928, 1e-06
2929, 1e-06
2930, 1e-06
2931, 1e-06
2932, 1e-06
2933, 1e-06
2934, 1e-06
2935, 1e-06
2936, 1e-06
2937, 1e-06
2938, 1e-06
2939, 1e-06
2940, 1e-06
2941, 1e-06
2942, 1e-06
2943, 1
2944, 1e-06
2945, 1e-06
2946, 1e-06
2947, 1e-06
2948, 1e-06
2949, 1e-06
2950, 1e-06
2951, 1e-06
2952, 1e-06
2953, 1e-06
2954, 1e-06
2955, 1e-06
2956, 1e-06
2957, 1e-06
2958, 1e-06
2959, 1e-06
2960, 1e-06
2961, 1e-06
2962, 1e-06
2963, 1e-06
2964, 1e-06
2965, 1e-06
2966, 1e-06
2967, 1e-06
2968, 1e-06
2969, 1e-06
2970, 1e-06
2971, 1e-06
2972, 1e-06
2973, 1e-06
2974, 1e-06
2975, 1e-06
2976, 1e-06
2977, 1e-06
2978, 1e-06
2979, 1e-06
2980, 1e-06
2981, 1e-06
2982, 1e-06
2983, 1e-06
2984, 1e-06
2985, 1e-06
2986, 1e-06
2987, 1e-06
2988, 1e-06
2989, 1e-06
2990, 1e-06
2991, 1e-06
2992, 1
2993, 1e-06
2994, 1e-06
2995, 1e-06
2996, 1e-06
2997, 1e-06
2998, 1e-06
2999, 1e-06
3000, 1e-06
3001, 1e-06
3002, 1e-06
3003, 1e-06
3004, 1e-06
3005, 1e-06
