xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1105.5, 1099, 19.6154, 18.9293, 13.0735, 0.00799119, 0.0384495, 0.00401618, 0.00236922, 0.0197788, 0.00144307, 0.00267623, 0.0973053, 0.137031, 0.0746828, 1.10833, 0.262059, 0.16149, 0.0181027, 2.45091, 0.319374, 0.000437728, 0.457536, 0.122658, 0.368827, 0.123163, 0.00582123, 0.0158501, 0.00322118, 0.0420488, 0.0102837, 20.1923, 17.6538, 21.3462, 16.5, 22.5769, 15.3462, 0.568553
1121, 1112, 26.6667, 26.5577, 12.5522, 0.00541468, 0.0264209, 0.00256338, 0.00224015, 0.0191532, 0.00136409, 0.00262924, 0.0846019, 0.145233, 0.0780011, 1.15534, 0.280251, 0.168341, 0.0181519, 2.50243, 0.328622, 0.000444201, 0.464488, 0.123098, 0.370749, 0.705085, 0.0358097, 0.0973246, 0.0140321, 7.36344, 0.0102971, 27.8056, 25.3056, 29.0278, 24.0833, 30.1944, 22.9167, 0.0897161
1137, 1130, 16.7143, 17.9902, 11.9617, 0.00336221, 0.0165361, 0.00177715, 0.00223622, 0.0187398, 0.001351, 0.00258862, 0.0716303, 0.151997, 0.0820221, 1.21838, 0.293141, 0.177526, 0.0184836, 2.5134, 0.333395, 0.000433616, 0.463695, 0.128134, 0.36859, 0.119069, 0.00576466, 0.0153529, 0.00283149, 0.00772048, 0.0103111, 19.1786, 16.8214, 20.3214, 15.6786, 21.3929, 14.6071, -1.12557
1151, 1144, 17.1429, 17.73, 11.437, 0.00494541, 0.023968, 0.00258072, 0.00216913, 0.0191499, 0.00135875, 0.00259134, 0.0675111, 0.156859, 0.0865262, 1.27668, 0.298544, 0.18602, 0.0190245, 2.56242, 0.339861, 0.00043491, 0.48068, 0.135964, 0.378057, 0.190546, 0.00954393, 0.0259385, 0.00415913, 0.0071664, 0.0103239, 18.8929, 16.5357, 20.0357, 15.4643, 21.1071, 14.3214, -0.521772
1164, 1158, 18.75, 17.2942, 11.0001, 0.00414586, 0.0204037, 0.00198817, 0.00221132, 0.0188832, 0.00137531, 0.00260225, 0.0647928, 0.160164, 0.0888974, 1.29682, 0.311162, 0.188954, 0.0194768, 2.60191, 0.358612, 0.000468674, 0.485188, 0.138416, 0.383106, 0.106141, 0.00511551, 0.0138373, 0.00245662, 0.00663319, 0.0103337, 18.5417, 16.0417, 19.7083, 14.875, 20.875, 13.7083, 1.2127
1174.5, 1170, 18.1111, 19.3608, 10.5857, 0.0036413, 0.0180393, 0.00189016, 0.0021978, 0.0187921, 0.00135563, 0.00252946, 2.35916, 0.173671, 0.0937415, 1.37902, 0.32739, 0.200931, 0.019692, 2.63649, 0.360606, 0.000443195, 0.49537, 0.152811, 0.386633, 0.103278, 0.00501355, 0.0134626, 0.00245814, 0.00619513, 0.0103424, 20.8333, 17.8333, 22.3889, 16.3889, 23.7222, 14.9444, -0.852074
1186.5, 1179, 17, 16.7918, 10.1709, 0.00300676, 0.0150337, 0.00163534, 0.00216556, 0.0186173, 0.00136384, 0.00250953, 0.0467761, 0.174575, 0.0992693, 1.42471, 0.344868, 0.207589, 0.020242, 2.70654, 0.371958, 0.000487581, 0.495387, 0.147939, 0.396421, 0.103455, 0.00499916, 0.0132887, 0.00235298, 0.00532624, 0.0103522, 17.9, 15.7, 18.9667, 14.6333, 19.9667, 13.6333, 0.196792
1201.5, 1194, 17.5333, 16.5849, 9.66987, 0.00305644, 0.0151581, 0.0015868, 0.00223497, 0.0185354, 0.00135305, 0.00246948, 0.0428415, 0.186893, 0.105314, 1.56241, 0.369051, 0.227653, 0.0209217, 2.7633, 0.385235, 0.000488386, 0.500334, 0.157019, 0.40404, 0.108186, 0.00514446, 0.0141252, 0.00259602, 0.00473954, 0.0103665, 17.7, 15.5, 18.7, 14.4333, 19.7667, 13.4333, 0.901949
1216.5, 1209, 15.6, 16.3037, 9.13003, 0.00310377, 0.0153114, 0.00166847, 0.00219816, 0.0182943, 0.0013253, 0.00248568, 0.03761, 0.203336, 0.114041, 1.63384, 0.407572, 0.238061, 0.0217771, 2.85644, 0.394669, 0.000547523, 0.510836, 0.166542, 0.411917, 0.0976198, 0.00476267, 0.0129364, 0.00228237, 0.00408196, 0.0103799, 17.3667, 15.2333, 18.4333, 14.1667, 19.4333, 13.1667, -0.674955
1231.5, 1224, 16.6667, 16.5392, 8.72112, 0.00337835, 0.0166694, 0.00180755, 0.00218396, 0.0186906, 0.00138257, 0.00250298, 0.0334209, 0.218071, 0.121448, 1.78978, 0.421303, 0.260782, 0.0228424, 2.96313, 0.427397, 0.000597006, 0.52881, 0.159012, 0.430665, 0.315383, 0.0158948, 0.0426066, 0.00662798, 0.00326294, 0.010392, 17.6333, 15.4333, 18.7, 14.4333, 19.7, 13.3667, 0.121427
1246.5, 1239, 15.1333, 15.5109, 8.16816, 0.0109065, 0.0501655, 0.0059449, 0.00224426, 0.0187102, 0.00135943, 0.00248769, 0.0293437, 0.172865, 0.0992258, 1.46271, 0.348332, 0.213126, 0.0196808, 3.09882, 0.446165, 0.000607465, 0.554609, 0.170307, 0.439141, 0.151529, 0.00775226, 0.0205135, 0.00323267, 0.00254105, 0.0104048, 16.5667, 14.4333, 17.5667, 13.4333, 18.5667, 12.4333, -0.37128
1261.5, 1254, 13.5333, 14.6983, 7.71214, 0.00298409, 0.0146571, 0.00159193, 0.00220929, 0.0189467, 0.00133401, 0.00242177, 0.0266972, 0.146579, 0.080062, 1.18458, 0.285689, 0.1726, 0.0168963, 3.22587, 0.473422, 0.000634821, 0.559102, 0.179166, 0.462154, 0.0969381, 0.00474808, 0.0124138, 0.00203158, 0.00200292, 0.0104201, 15.7, 13.7, 16.7, 12.7, 17.7, 11.7, -1.17684
1276.5, 1269, 13.6667, 14.4331, 7.22848, 0.00309813, 0.015, 0.00169087, 0.00233401, 0.0196138, 0.00142182, 0.00246797, 0.0256395, 0.140803, 0.0751043, 1.11193, 0.269466, 0.162015, 0.0161037, 3.38037, 0.504138, 0.000672235, 0.578439, 0.209285, 0.479502, 0.160555, 0.00804499, 0.0215961, 0.00337686, 0.00147922, 0.0104325, 15.4333, 13.4333, 16.4333, 12.4333, 17.3667, 11.5, -0.7813
1291.5, 1284, 13.8667, 14.0822, 6.81816, 0.00657172, 0.0306028, 0.00355583, 0.0022497, 0.0190427, 0.00140438, 0.00238579, 0.0246827, 0.131137, 0.0731618, 1.05539, 0.250145, 0.153777, 0.0152497, 3.52979, 0.536021, 0.000708844, 0.605349, 0.201312, 0.502931, 0.0891667, 0.00445171, 0.0115237, 0.00193774, 0.000998834, 0.0104476, 15.1, 13.1, 16.0333, 12.1, 16.9667, 11.1667, -0.222403
1306.5, 1299, 13.8, 12.7801, 6.32714, 0.00306572, 0.0150859, 0.00169087, 0.00229577, 0.0187822, 0.00136959, 0.00241186, 0.0236053, 0.122473, 0.0666531, 0.943526, 0.233193, 0.137478, 0.0143554, 3.08044, 0.47149, 0.000625971, 0.561273, 0.187138, 0.445534, 0.0907619, 0.00461676, 0.0119915, 0.00195231, 0.000651014, 0.0104602, 13.7667, 11.8333, 14.6333, 10.9, 15.5667, 10.0333, 1.10498
1321.5, 1314, 10.8667, 11.4469, 5.92732, 0.00327394, 0.0157113, 0.00168387, 0.00225221, 0.0187465, 0.00133808, 0.00235431, 0.0221175, 0.116992, 0.0602458, 0.893675, 0.217092, 0.130214, 0.0131981, 2.49394, 0.386924, 0.000516547, 0.497457, 0.153254, 0.366856, 0.0924934, 0.00457086, 0.011995, 0.00197259, 0.00025463, 0.0104725, 12.3667, 10.5667, 13.2333, 9.7, 14.1, 8.83333, -0.664233
1333.5, 1329, 13, 12.9463, 5.6102, 0.00308482, 0.0150096, 0.00166303, 0.00222506, 0.0194205, 0.00131363, 0.00228571, 2.16125, 0.103338, 0.0512196, 0.832881, 0.203543, 0.121356, 0.0120725, 2.35178, 0.368854, 0.000457275, 0.474838, 0.13657, 0.349628, 0.0936887, 0.00469387, 0.012399, 0.00194829, 8.09392e-05, 0.0104811, 14.1667, 11.7222, 15.3889, 10.5, 16.6111, 9.27778, 0.0447893
1343.5, 1338, 11, 10.1678, 5.32051, 0.00346866, 0.017093, 0.00181315, 0.00248472, 0.020967, 0.00143218, 0.00235382, 0.0123376, 0.0859156, 0.0452279, 0.680204, 0.173743, 0.09911, 0.0112197, 2.2596, 0.357939, 0.000466296, 0.46816, 0.145865, 0.340696, 0.0888507, 0.00433661, 0.0116607, 0.00186056, 2.68472e-05, 0.0104918, 11.1364, 9.13636, 12.1364, 8.22727, 13.0455, 7.22727, 0.865543
1354.5, 1349, 9.90909, 9.64412, 5.05615, 0.00389337, 0.0184837, 0.00208045, 0.0023102, 0.0189648, 0.00138956, 0.0023713, 0.0120802, 0.0796467, 0.042579, 0.621759, 0.15767, 0.0905942, 0.0102742, 2.13996, 0.347022, 0.000469039, 0.463341, 0.133483, 0.324741, 0.0865825, 0.00437309, 0.0115875, 0.00181273, 0, 0.0105011, 10.5909, 8.68182, 11.5909, 7.77273, 12.5, 6.86364, 0.282987
1365.5, 1360, 9.36364, 9.01945, 4.76145, 0.00326912, 0.01566, 0.00172724, 0.00238835, 0.0193979, 0.00145577, 0.00235569, 0.0118857, 0.0712079, 0.0327941, 0.530153, 0.128174, 0.0772466, 0.00943565, 2.0333, 0.318714, 0.00043777, 0.448057, 0.123819, 0.311864, 0.0864523, 0.00442656, 0.0114714, 0.00179285, 0, 0.0105105, 9.95455, 8.04545, 10.8636, 7.13636, 11.7727, 6.31818, 0.380107
1376.5, 1371, 10.1818, 9.0951, 4.55905, 0.00527338, 0.0259445, 0.00241393, 0.00236989, 0.0201757, 0.00144937, 0.00237942, 0.0116463, 0.0563394, 0.0296511, 0.468392, 0.111769, 0.0682476, 0.00867394, 1.90552, 0.31032, 0.000402112, 0.441378, 0.109927, 0.295721, 0.539388, 0.0285167, 0.0721771, 0.00745994, 0, 0.0105203, 10.0455, 8.13636, 10.9545, 7.22727, 11.8636, 6.31818, 1.19511
1387.5, 1382, 7, 7.98978, 4.25747, 0.00269242, 0.0132009, 0.00140266, 0.00234932, 0.0194535, 0.00138825, 0.00235953, 0.0126129, 0.0536068, 0.0241162, 0.399169, 0.103069, 0.0581615, 0.00808984, 1.76924, 0.280668, 0.000371391, 0.424029, 0.107813, 0.276788, 0.134308, 0.00662678, 0.0175308, 0.00273151, 0, 0.010531, 8.86364, 7.13636, 9.77273, 6.22727, 10.5909, 5.40909, -1.16136
1398.5, 1393, 9.09091, 7.46768, 3.98555, 0.00277313, 0.0135111, 0.00145549, 0.00231877, 0.0188091, 0.00136457, 0.00229418, 0.0134717, 0.048865, 0.0232069, 0.356475, 0.0932099, 0.0519407, 0.00778145, 1.61741, 0.259848, 0.000352191, 0.395526, 0.109021, 0.251637, 0.166156, 0.00829394, 0.0224194, 0.00344126, 0, 0.0105396, 8.31818, 6.59091, 9.13636, 5.77273, 9.95455, 4.95455, 1.97008
1409.5, 1404, 6.54545, 7.08686, 3.78667, 0.00252074, 0.0125636, 0.0013562, 0.00212979, 0.0179855, 0.00128136, 0.00225829, 0.0128942, 0.0449269, 0.0210523, 0.336993, 0.082439, 0.049102, 0.00739617, 1.48192, 0.231211, 0.00030995, 0.376938, 0.0909015, 0.233772, 0.231878, 0.0118082, 0.0311594, 0.00484584, 0, 0.0105494, 7.95455, 6.22727, 8.77273, 5.40909, 9.5, 4.68182, -0.674513
1420.5, 1415, 7.63636, 6.3943, 3.51886, 0.00242209, 0.0117914, 0.00126647, 0.00211206, 0.0173799, 0.00127314, 0.00222964, 0.0128852, 0.0433998, 0.0178104, 0.31088, 0.0771364, 0.0452971, 0.00745715, 1.35276, 0.20208, 0.000237537, 0.357454, 0.0803315, 0.211762, 0.0887763, 0.0046334, 0.011858, 0.00164593, 0, 0.0105573, 7.22727, 5.59091, 7.95455, 4.86364, 8.68182, 4.04545, 1.62908
1431.5, 1426, 7, 5.8799, 3.27865, 0.00335479, 0.0166947, 0.00160122, 0.00206482, 0.0175428, 0.00126513, 0.00222744, 0.0123615, 0.0368095, 0.0176918, 0.272745, 0.0724138, 0.0397406, 0.00742975, 1.21349, 0.179066, 0.000219982, 0.334528, 0.0655336, 0.190041, 0.0861363, 0.00450615, 0.0115621, 0.00165525, 0, 0.0105684, 6.68182, 5.13636, 7.40909, 4.40909, 8.13636, 3.68182, 1.53203
1442.5, 1437, 5.81818, 5.47303, 3.08215, 0.00200426, 0.00990303, 0.00106282, 0.00211367, 0.0170142, 0.00127766, 0.00221822, 0.0124603, 0.0358451, 0.013857, 0.252849, 0.0620571, 0.0368416, 0.00704802, 1.09965, 0.157067, 0.00019749, 0.319795, 0.0721776, 0.170568, 0.0863779, 0.00452065, 0.0117434, 0.00164531, 0, 0.0105806, 6.22727, 4.68182, 6.95455, 4.04545, 7.59091, 3.31818, 0.489325
1452, 1448, 7.25, 5.19169, 2.92123, 0.00223728, 0.0111116, 0.00110872, 0.0020924, 0.0168492, 0.00119912, 0.00217512, 0.0121132, 0.03691, 0.0134814, 0.241087, 0.0610629, 0.0351279, 0.00694264, 1.04004, 0.142607, 0.000193102, 0.301791, 0.0602109, 0.160062, 0.0932058, 0.00454537, 0.0120437, 0.00168103, 0, 0.0105871, 5.9375, 4.3125, 6.8125, 3.5625, 7.8125, 2.9375, 2.42091
1461, 1456, 94.6, 81.5347, 2.75089, 0.00973233, 0.0475433, 0.00516223, 0.00203377, 0.0169895, 0.00124135, 0.00218426, 0.0119914, 5.9208, 3.44995, 48.056, 12.004, 7.00206, 0.485351, 0.999767, 0.132612, 0.00016655, 0.305653, 0.0564737, 0.152731, 0.0924185, 0.00463303, 0.0120393, 0.00166463, 0, 0.010595, 84.45, 78.65, 87.25, 75.75, 90.05, 73.05, 4.57559
1475, 1466, 4.16667, 4.21089, 2.48278, 0.00193741, 0.00976761, 0.000966859, 0.00199909, 0.0168199, 0.00119754, 0.0021495, 0.0120199, 0, 0, 0, 0, 0, 0, 0.944659, 0.125639, 0.000152202, 0.28757, 0.0489069, 0.147314, 0.0969722, 0.00487955, 0.0127801, 0.00176872, 0, 0.0106079, 4.69444, 3.69444, 5.19444, 3.19444, 5.69444, 2.75, -0.0914275
1493, 1484, 4.38889, 3.87683, 2.20576, 0.00698391, 0.0339149, 0.00364147, 0.00190635, 0.0162536, 0.00120233, 0.00213572, 0.0111696, 0, 0, 0, 0, 0, 0, 0.889201, 0.11139, 0.000161253, 0.274486, 0.0463232, 0.143467, 0.0985174, 0.00507587, 0.012889, 0.00172848, 0, 0.0106254, 4.36111, 3.36111, 4.80556, 2.91667, 5.30556, 2.47222, 1.10335
1511, 1502, 3.77778, 3.57842, 1.93184, 0.00209517, 0.0103271, 0.00113371, 0.00433505, 0.0365917, 0.00238706, 0.00261924, 0.0106392, 0, 0, 0, 0, 0, 0, 0.826687, 0.0988181, 0.000144491, 0.261906, 0.0350654, 0.1307, 0.176118, 0.00908048, 0.0237841, 0.00350613, 0, 0.0106417, 4.02778, 3.08333, 4.47222, 2.63889, 4.91667, 2.25, 0.447119
1525, 1520, 110.7, 110.875, 1.73141, 0.000888041, 0.00472866, 0.000501242, 0.00178852, 0.0151521, 0.00109461, 0.00208969, 0.0101645, 0, 0, 0, 0, 0, 0, 66.4968, 14.7233, 0.0196734, 10.8786, 5.8148, 11.0437, 0.0991264, 0.00522304, 0.013476, 0.00173672, 0, 0.0106534, 114.25, 107.45, 117.55, 104.15, 120.85, 100.95, -0.0525339
1545, 1530, 2.36667, 1.94837, 1.48073, 0.00176187, 0.00887005, 0.000928278, 0.00174533, 0.0146207, 0.00110502, 0.00207297, 0.0110368, 0, 0, 0, 0, 0, 0, 0.0186446, 0.0276691, 4.62639e-06, 0.225378, 0.00199319, 0.00306328, 0.114921, 0.00597644, 0.0152294, 0.00195197, 0, 0.0106727, 2.21667, 1.68333, 2.48333, 1.41667, 2.71667, 1.18333, 1.64136
1575, 1560, 1.56667, 1.66803, 1.15116, 0.0141095, 0.0691365, 0.00733778, 0.00177694, 0.0144262, 0.00109356, 0.00203691, 0.0101722, 0, 0, 0, 0, 0, 0, 0.017504, 0.0276691, 3.21836e-06, 0.223888, 0.00199319, 0.0031508, 0.0929979, 0.00468926, 0.012447, 0.00173353, 0, 0.0106983, 1.91667, 1.41667, 2.15, 1.18333, 2.38333, 0.95, -0.429856
1605, 1590, 1.2, 1.32362, 0.877806, 0.0009955, 0.00497573, 0.000549079, 0.00399081, 0.0323798, 0.00231557, 0.00289233, 0.00859771, 0, 0, 0, 0, 0, 0, 0.0184472, 0.0287251, 5.22983e-06, 0.228685, 0.00232539, 0.00338573, 0.0804478, 0.00412281, 0.0107421, 0.00150814, 0, 0.0107232, 1.51667, 1.08333, 1.75, 0.883333, 1.98333, 0.716667, -0.571207
1635, 1620, 1.43333, 1.13648, 0.64616, 0.0096119, 0.0470577, 0.00508266, 0.00647013, 0.0536264, 0.00362376, 0.00327492, 0.0075005, 0, 0, 0, 0, 0, 0, 0.0179207, 0.028363, 3.21836e-06, 0.219016, 0.00210392, 0.00323832, 0.0605829, 0.00311072, 0.00787455, 0.00111271, 0, 0.0107496, 1.31667, 0.916667, 1.55, 0.75, 1.75, 0.583333, 1.48907
1665, 1650, 0.933333, 0.872931, 0.47153, 0.00101547, 0.00498466, 0.000529944, 0.00193063, 0.0159433, 0.00116684, 0.00203102, 0.00690252, 0, 0, 0, 0, 0, 0, 0.0165388, 0.0261704, 3.8218e-06, 0.209853, 0.00143953, 0.00338112, 0.0826019, 0.00409514, 0.0105612, 0.00147557, 0, 0.0107756, 1.05, 0.683333, 1.21667, 0.516667, 1.41667, 0.383333, 0.381009
1695, 1680, 0.433333, 0.671225, 0.324593, 0.000623267, 0.0031057, 0.000327161, 0.00183982, 0.0148789, 0.00113655, 0.00201028, 0.0063221, 0, 0, 0, 0, 0, 0, 0.0160343, 0.0243701, 4.82754e-06, 0.198872, 0.00199319, 0.00282835, 0.0512163, 0.00255278, 0.00669279, 0.00102251, 0, 0.0108013, 0.816667, 0.516667, 0.983333, 0.383333, 1.15, 0.25, -1.6607
1717.5, 1710, 0.533333, 0.556649, 0.236401, 0.000298773, 0.00153327, 0.000155413, 0.00180077, 0.0143885, 0.0011088, 0.00198474, 0.00615533, 0, 0, 0, 0, 0, 0, 0.0157053, 0.0225697, 4.02295e-06, 0.194883, 0.00155026, 0.00234928, 0.0374119, 0.00186002, 0.00489972, 0.000769446, 0, 0.01082, 0.766667, 0.366667, 0.966667, 0.166667, 1.16667, 0.0333333, -0.0646939
1730, 1725, 1.1, 0.981922, 0.203252, 0.000183739, 0.000900991, 9.10076e-05, 0.00180071, 0.0148384, 0.00109913, 0.00198157, 0.00602037, 0, 0, 0, 0, 0, 0, 0.012437, 0.0227206, 3.01721e-06, 0.186982, 0.00265758, 0.00219727, 0.430454, 0.0228551, 0.0551919, 0.00542404, 0, 0.0108314, 1.35, 0.65, 1.65, 0.35, 2.05, 0.15, 0.41888
1747.5, 1735, 0.32, 0.460677, 0.161907, 0.00038002, 0.00179868, 0.000197977, 0.00183471, 0.0149608, 0.00114749, 0.00200244, 0.00586303, 0, 0, 0, 0, 0, 0, 0.0126608, 0.0202162, 4.34478e-06, 0.185967, 0.000664396, 0.00227189, 0.0316501, 0.00151744, 0.00409127, 0.000694961, 0, 0.0108472, 0.58, 0.3, 0.74, 0.18, 0.9, 0.1, -1.04224
1765, 1760, 2.8, 2.50995, 0.111719, 6.58852e-05, 0.00032679, 3.5703e-05, 0.00187264, 0.0151044, 0.00119473, 0.00206455, 0.00565171, 0, 0, 0, 0, 0, 0, 0.0105945, 0.0193412, 2.41377e-06, 0.187663, 0.00166099, 0.00190706, 1.78225, 0.0936605, 0.238449, 0.0255219, 0, 0.0108617, 2.95, 1.95, 3.55, 1.55, 4.15, 1.15, 0.599185
1802.5, 1770, 0.4, 0.334999, 0.064659, 0.00014692, 0.000726217, 7.36677e-05, 0.00213805, 0.0171567, 0.00129576, 0.00208596, 0.00549092, 0, 0, 0, 0, 0, 0, 0.0103262, 0.0176631, 2.97079e-06, 0.172668, 0.000868826, 0.00176462, 0.022471, 0.00115828, 0.00299637, 0.000410953, 0, 0.0108951, 0.407692, 0.253846, 0.484615, 0.192308, 0.561538, 0.130769, 0.910214
1839, 1835, 0.625, 0.389451, 0.0290044, 0.000250152, 0.00121644, 0.000125135, 0.00197637, 0.0153568, 0.00120225, 0.00202296, 0.00542705, 0, 0, 0, 0, 0, 0, 0.0104465, 0.0379808, 4.52582e-06, 0.209682, 0.000830495, 0.00418034, 0.048648, 0.00245307, 0.00662338, 0.00109036, 0, 0.0109297, 0.5625, 0.0625, 0.8125, 0, 1.1875, 0, 1.02352
1848, 1843, 0.3, 0.574126, 0.022748, 0.000106755, 0.00052575, 6.44054e-05, 0.00194368, 0.015612, 0.00119465, 0.00204744, 0.00534559, 0, 0, 0, 0, 0, 0, 0.00815975, 0.0161428, 1.81033e-06, 0.156613, 0.000664396, 0.00116082, 0.276642, 0.0143409, 0.0361845, 0.0036904, 0, 0.0109372, 0.75, 0.25, 1.05, 0.05, 1.35, 0, -1.17367
2026.5, 1853, 0.204611, 0.217369, 0.00190761, 6.60436e-05, 0.000330684, 3.65967e-05, 0.00261024, 0.0201017, 0.0015921, 0.00235615, 0.0051593, 0, 0, 0, 0, 0, 0, 0.00939467, 0.0113555, 1.87815e-06, 0.121315, 0.000469098, 0.00146716, 0.0234321, 0.00120471, 0.00306974, 0.000406048, 0, 0.0110924, 0.243516, 0.191643, 0.269452, 0.165706, 0.292507, 0.142651, -0.509726
2204, 2200, 1.5, 0.914857, 0, 0, 0, 0, 0.00312926, 0.0235725, 0.00188032, 0.00256854, 0.00560398, 0, 0, 0, 0, 0, 0, 0.00411278, 0.00641186, 0, 0.0821689, 0, 0.000639143, 0.645334, 0.0325779, 0.0854673, 0.010137, 0, 0.0112535, 1.3125, 0.5625, 1.6875, 0.3125, 2.0625, 0.0625, 1.62654
2409, 2208, 0.0995025, 0.110874, 0, 0, 0, 0, 0.00316088, 0.0239033, 0.00185893, 0.00234331, 0.00521951, 0, 0, 0, 0, 0, 0, 0.00328859, 0.00397659, 1.15585e-06, 0.0468369, 0.000190064, 0.000560679, 0.0067514, 0.000340622, 0.000875473, 0.000112964, 0, 0.0114539, 0.128109, 0.0932836, 0.145522, 0.0783582, 0.162935, 0.0634328, -0.671548
2615, 2610, 1.6, 1.38619, 0, 0, 0, 0, 0.13493, 1.03101, 0.0824338, 0.106802, 0, 0, 0, 0, 0, 0, 0, 0.000131609, 0.00159919, 0, 0.0171154, 0, 2.76386e-05, 0.000409022, 1.73265e-05, 4.72473e-05, 4.78341e-06, 0, 0.0116666, 1.75, 0.95, 2.15, 0.65, 2.55, 0.35, 0.60125
3560, 2620, 0.0164894, 0.0181732, 0, 0, 0, 0, 0.000304522, 0.00242038, 0.000122087, 2.85725e-06, 3.50172e-08, 0, 0, 0, 0, 0, 0, 9.31063e-05, 0.00018072, 2.24686e-08, 0.00113195, 1.06021e-05, 1.91118e-05, 0.000108238, 5.5637e-06, 1.44646e-05, 1.68292e-06, 0, 0.0137579, 0.0210106, 0.0146277, 0.024734, 0.0119681, 0.0279255, 0.00930851, -0.521335
4880, 4500, 0.0552632, 0.0519253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0519253, 0.0598684, 0.0427632, 0.0690789, 0.0348684, 0.0782895, 0.0282895, 0.424814
5283.71, 5260, 0, 0.000536698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000536698, 0.00197368, 0, 0.00328947, 0, 0.00460526, 0, -0.928016
